combination,pca_x,pca_y,accuracy,accuracy_normalized
A1+B4+C1+D18,-0.2951779866214182,0.42868232369006654,0.16886533362691858,0.1610506407768948
A1+B4+C1+D19,-0.29517798662141853,1.6981058008271717,0.14412273542248438,-0.280188407070625
A1+B4+C1+D20,-0.2951779866214181,-0.3084096153510639,0.15866024052032712,-0.020938555682704425
A1+B4+C2+D1,-0.2951779866214175,0.10366230261412004,0.15886283908989846,-0.017325580230639584
A1+B4+C2+D2,-0.2951779866214175,-0.23874806880401794,0.1451095283912677,-0.2625907568007941
A1+B4+C2+D3,-0.2951779866214168,-1.7529949149859916,0.16147481976184633,0.029254324400389
A1+B4+C2+D4,-0.2951779866214176,0.05165943075498086,0.14012585440206501,-0.3514654799648374
A1+B4+C2+D5,-0.2951779866214171,-0.9577533303091642,0.1567338720997546,-0.0552918180472295
A1+B4+C2+D6,-0.2951779866214172,-0.8621016017317285,0.1352119875671051,-0.4390953200322663
A1+B4+C2+D7,-0.2951779866214179,1.5749495638812294,0.14434869292633357,-0.2761588676896497
A1+B4+C2+D8,-0.29517798662141775,0.9547335424125265,0.1422175618401243,-0.31416369820695195
A1+B4+C2+D9,-0.2951779866214175,-0.23910644874857612,0.1393233574872955,-0.36577654671893517
A1+B4+C2+D10,-0.2951779866214178,0.7919577866675295,0.1370814077692062,-0.4057576251310825
A1+B4+C2+D11,-0.2951779866214174,-0.1702095463764484,0.150074541047446,-0.17404882442724148
A1+B4+C2+D12,-0.29517798662141687,-1.9217297525032278,0.17447757499180302,0.26113471503908303
A1+B4+C2+D13,-0.2951779866214177,0.5807740876567349,0.16001328068235493,0.0031904443463067144
A1+B4+C2+D14,-0.2951779866214173,-0.508854570383759,0.15680675636323116,-0.05399206032761759
A1+B4+C2+D15,-0.29517798662141803,1.3713075880533259,0.1428280721430457,-0.3032763620211403
A1+B4+C2+D16,-0.29517798662141675,-2.0073094902904955,0.1706104942599379,0.19217239321744578
A1+B4+C2+D17,-0.29517798662141786,1.4113849129267773,0.12952512602242408,-0.5405101089110685
A1+B4+C2+D18,-0.2951779866214176,0.42868232369006554,0.16831887509826446,0.1513055509977507
A1+B4+C2+D19,-0.2951779866214179,1.6981058008271708,0.14357627689383012,-0.28993349684977154
A1+B4+C2+D20,-0.2951779866214175,-0.3084096153510649,0.15811378199167286,-0.03068364546185099
A1+B4+C3+D1,-0.2951779866214189,0.10366230261412115,0.14730204008359665,-0.22349131528198035
A1+B4+C3+D2,-0.2951779866214189,-0.23874806880401683,0.13354872938496584,-0.46875649185213586
A1+B4+C3+D3,-0.29517798662141825,-1.7529949149859902,0.14991402075554439,-0.17691141065095423
A1+B4+C3+D4,-0.29517798662141903,0.05165943075498197,0.12856505539576302,-0.5576312150161816
A1+B4+C3+D5,-0.29517798662141853,-0.9577533303091631,0.14517307309345265,-0.2614575530985727
A1+B4+C3+D6,-0.29517798662141864,-0.8621016017317273,0.1236511885608029,-0.645261055083614
A1+B4+C3+D7,-0.29517798662141936,1.5749495638812308,0.13278789392003149,-0.4823246027409954
A1+B4+C3+D8,-0.2951779866214192,0.9547335424125276,0.13065676283382247,-0.5203294332582932
A1+B4+C3+D9,-0.2951779866214189,-0.239106448748575,0.1277625584809936,-0.5719422817702774
A1+B4+C3+D10,-0.29517798662141925,0.7919577866675308,0.12552060876290433,-0.6119233601824242
A1+B4+C3+D11,-0.29517798662141886,-0.17020954637644728,0.13851374204114422,-0.3802145594785818
A1+B4+C3+D12,-0.2951779866214183,-1.9217297525032266,0.16291677598550114,0.05496897998774079
A1+B4+C3+D13,-0.29517798662141914,0.580774087656736,0.14845248167605304,-0.20297529070503553
A1+B4+C3+D14,-0.29517798662141875,-0.5088545703837579,0.14524595735692908,-0.26015779537896333
A1+B4+C3+D15,-0.2951779866214195,1.3713075880533268,0.13126727313674372,-0.509442097072484
A1+B4+C3+D16,-0.2951779866214182,-2.0073094902904947,0.15904969525363624,-0.0139933418338925
A1+B4+C3+D17,-0.2951779866214193,1.4113849129267781,0.11796432701612218,-0.746675843962411
A1+B4+C3+D18,-0.29517798662141903,0.42868232369006665,0.15675807609196263,-0.054860184053590555
A1+B4+C3+D19,-0.29517798662141936,1.6981058008271719,0.13201547788752835,-0.4960992319011118
A1+B4+C3+D20,-0.2951779866214189,-0.3084096153510638,0.14655298298537084,-0.2368493805131957
A1+B4+C4+D1,-0.29517798662141825,0.10366230261411993,0.1466039361916846,-0.23594072314209416
A1+B4+C4+D2,-0.29517798662141825,-0.238748068804018,0.13285062549305376,-0.48120589971225014
A1+B4+C4+D3,-0.2951779866214176,-1.7529949149859916,0.1492159168636325,-0.18936081851106507
A1+B4+C4+D4,-0.29517798662141836,0.05165943075498086,0.12786695150385108,-0.5700806228762935
A1+B4+C4+D5,-0.29517798662141786,-0.9577533303091642,0.14447496920154065,-0.27390696095868555
A1+B4+C4+D6,-0.295177986621418,-0.8621016017317285,0.1229530846688911,-0.6577104629437234
A1+B4+C4+D7,-0.2951779866214187,1.5749495638812294,0.13208979002811946,-0.4947740106011087
A1+B4+C4+D8,-0.29517798662141853,0.9547335424125263,0.1299586589419105,-0.5327788411184056
A1+B4+C4+D9,-0.29517798662141825,-0.23910644874857623,0.12706445458908178,-0.5843916896303872
A1+B4+C4+D10,-0.2951779866214186,0.7919577866675295,0.12482250487099242,-0.6243727680425356
A1+B4+C4+D11,-0.2951779866214182,-0.1702095463764485,0.1378156381492322,-0.3926639673386951
A1+B4+C4+D12,-0.29517798662141764,-1.9217297525032278,0.16221867209358923,0.04251957212762947
A1+B4+C4+D13,-0.2951779866214185,0.5807740876567349,0.14775437778414086,-0.2154246985651518
A1+B4+C4+D14,-0.2951779866214181,-0.5088545703837591,0.1445478534650172,-0.2726072032390741
A1+B4+C4+D15,-0.2951779866214188,1.3713075880533259,0.1305691692448316,-0.5218915049325988
A1+B4+C4+D16,-0.29517798662141753,-2.0073094902904955,0.158351591361724,-0.026442749694009764
A1+B4+C4+D17,-0.29517798662141864,1.4113849129267768,0.11726622312421008,-0.7591252518225258
A1+B4+C4+D18,-0.29517798662141836,0.42868232369006554,0.15605997220005052,-0.06730959191370535
A1+B4+C4+D19,-0.2951779866214187,1.6981058008271706,0.13131737399561644,-0.5085486397612231
A1+B4+C4+D20,-0.29517798662141825,-0.30840961535106504,0.14585487909345904,-0.24929878837330505
A1+B4+C5+D1,-0.2951779866214176,0.1036623026141206,0.15893833698292623,-0.015979213201646754
A1+B4+C5+D2,-0.2951779866214176,-0.2387480688040174,0.14518502628429522,-0.26124438977180575
A1+B4+C5+D3,-0.2951779866214169,-1.7529949149859907,0.16155031765487407,0.030600691429381335
A1+B4+C5+D4,-0.2951779866214177,0.05165943075498153,0.1402013522950926,-0.350119112935848
A1+B4+C5+D5,-0.2951779866214172,-0.9577533303091635,0.15680936999278206,-0.053945451018242115
A1+B4+C5+D6,-0.2951779866214173,-0.8621016017317279,0.13528748546013258,-0.43774895300327843
A1+B4+C5+D7,-0.29517798662141803,1.57494956388123,0.14442419081936095,-0.2748125006606638
A1+B4+C5+D8,-0.29517798662141786,0.954733542412527,0.14229305973315187,-0.3128173311779626
A1+B4+C5+D9,-0.2951779866214176,-0.23910644874857556,0.13939885538032323,-0.3644301796899428
A1+B4+C5+D10,-0.2951779866214179,0.7919577866675301,0.13715690566223382,-0.4044112581020921
A1+B4+C5+D11,-0.29517798662141753,-0.17020954637644783,0.1501500389404738,-0.17270245739824816
A1+B4+C5+D12,-0.295177986621417,-1.9217297525032273,0.17455307288483066,0.2624810820680734
A1+B4+C5+D13,-0.2951779866214178,0.5807740876567355,0.16008877857538228,0.0045368113752921185
A1+B4+C5+D14,-0.2951779866214174,-0.5088545703837585,0.15688225425625885,-0.05264569329862624
A1+B4+C5+D15,-0.29517798662141814,1.3713075880533263,0.14290357003607324,-0.3019299949921514
A1+B4+C5+D16,-0.29517798662141687,-2.007309490290495,0.1706859921529655,0.19351876024643566
A1+B4+C5+D17,-0.295177986621418,1.4113849129267777,0.1296006239154516,-0.5391637418820802
A1+B4+C5+D18,-0.2951779866214177,0.4286823236900661,0.168394372991292,0.15265191802673958
A1+B4+C5+D19,-0.29517798662141803,1.6981058008271712,0.14365177478685776,-0.2885871298207812
A1+B4+C5+D20,-0.2951779866214176,-0.3084096153510644,0.1581892798847005,-0.029337278432860638
A1+B4+C6+D1,-0.29517798662141875,0.10366230261412127,0.14833297276806254,-0.20510651380195255
A1+B4+C6+D2,-0.29517798662141875,-0.23874806880401672,0.1345796620694314,-0.450371690372114
A1+B4+C6+D3,-0.2951779866214181,-1.7529949149859902,0.15094495344001022,-0.15852660917092745
A1+B4+C6+D4,-0.29517798662141886,0.051659430754982194,0.12959598808022887,-0.5392464135361543
A1+B4+C6+D5,-0.29517798662141836,-0.9577533303091629,0.1462040057779184,-0.24307275161854744
A1+B4+C6+D6,-0.2951779866214185,-0.8621016017317272,0.12468212124526885,-0.626876253603585
A1+B4+C6+D7,-0.2951779866214192,1.5749495638812308,0.13381882660449726,-0.4639398012609696
A1+B4+C6+D8,-0.29517798662141903,0.9547335424125276,0.1316876955182883,-0.5019446317782664
A1+B4+C6+D9,-0.29517798662141875,-0.2391064487485749,0.1287934911654594,-0.5535574802902511
A1+B4+C6+D10,-0.2951779866214191,0.7919577866675308,0.1265515414473699,-0.5935385587024019
A1+B4+C6+D11,-0.2951779866214187,-0.17020954637644717,0.13954467472560994,-0.36182975799855693
A1+B4+C6+D12,-0.29517798662141814,-1.9217297525032266,0.1639477086699668,0.07335378146776461
A1+B4+C6+D13,-0.295177986621419,0.580774087656736,0.14948341436051865,-0.1845904892250127
A1+B4+C6+D14,-0.2951779866214186,-0.5088545703837578,0.14627689004139502,-0.24177299389893453
A1+B4+C6+D15,-0.2951779866214193,1.3713075880533272,0.1322982058212095,-0.4910572955924582
A1+B4+C6+D16,-0.29517798662141803,-2.0073094902904947,0.1600806279381019,0.004391459646131327
A1+B4+C6+D17,-0.29517798662141914,1.4113849129267781,0.11899525970058795,-0.7282910424823852
A1+B4+C6+D18,-0.29517798662141886,0.42868232369006676,0.15778900877642832,-0.03647538257356624
A1+B4+C6+D19,-0.2951779866214192,1.6981058008271719,0.133046410571994,-0.47771443042108797
A1+B4+C6+D20,-0.29517798662141875,-0.30840961535106376,0.1475839156698367,-0.21846457903316843
A1+B4+C7+D1,-0.295177986621419,0.10366230261412138,0.14646030922773634,-0.23850204771658462
A1+B4+C7+D2,-0.295177986621419,-0.2387480688040166,0.13270699852910514,-0.48376722428674707
A1+B4+C7+D3,-0.2951779866214183,-1.7529949149859902,0.14907228989968407,-0.19192214308555852
A1+B4+C7+D4,-0.2951779866214191,0.051659430754982194,0.12772332453990262,-0.5726419474507873
A1+B4+C7+D5,-0.2951779866214186,-0.9577533303091629,0.1443313422375921,-0.2764682855331815
A1+B4+C7+D6,-0.2951779866214187,-0.8621016017317271,0.12280945770494253,-0.6602717875182192
A1+B4+C7+D7,-0.2951779866214194,1.5749495638812308,0.13194616306417087,-0.49733533517560513
A1+B4+C7+D8,-0.29517798662141925,0.9547335424125278,0.129815031977962,-0.5353401656929004
A1+B4+C7+D9,-0.295177986621419,-0.23910644874857478,0.12692082762513318,-0.5869530142048837
A1+B4+C7+D10,-0.2951779866214193,0.7919577866675308,0.12467887790704371,-0.6269340926170339
A1+B4+C7+D11,-0.2951779866214189,-0.17020954637644706,0.13767201118528372,-0.3952252919131895
A1+B4+C7+D12,-0.29517798662141836,-1.9217297525032264,0.16207504512964066,0.03995824755313354
A1+B4+C7+D13,-0.2951779866214192,0.5807740876567362,0.14761075082019248,-0.21798602313964427
A1+B4+C7+D14,-0.2951779866214188,-0.5088545703837577,0.1444042265010687,-0.2751685278135686
A1+B4+C7+D15,-0.29517798662141953,1.3713075880533272,0.13042554228088318,-0.5244528295070923
A1+B4+C7+D16,-0.29517798662141825,-2.007309490290494,0.15820796439777557,-0.029004074268503214
A1+B4+C7+D17,-0.29517798662141936,1.4113849129267786,0.11712259616026142,-0.7616865763970232
A1+B4+C7+D18,-0.2951779866214191,0.42868232369006687,0.155916345236102,-0.06987091648820028
A1+B4+C7+D19,-0.2951779866214194,1.698105800827172,0.13117374703166765,-0.511109964335723
A1+B4+C7+D20,-0.295177986621419,-0.3084096153510636,0.14571125212951036,-0.25186011294780297
A1+B4+C8+D1,-0.29517798662141853,0.10366230261412027,0.16637886516800846,0.11670901722356185
A1+B4+C8+D2,-0.29517798662141853,-0.23874806880401767,0.15262555446937753,-0.12855615934659564
A1+B4+C8+D3,-0.29517798662141786,-1.7529949149859911,0.16899084583995613,0.16328892185458696
A1+B4+C8+D4,-0.29517798662141864,0.051659430754981084,0.14764188048017468,-0.2174308825106419
A1+B4+C8+D5,-0.29517798662141814,-0.957753330309164,0.1642498981778642,0.078742779406965
A1+B4+C8+D6,-0.29517798662141825,-0.8621016017317282,0.14272801364521479,-0.3050607225780703
A1+B4+C8+D7,-0.295177986621419,1.5749495638812299,0.15186471900444318,-0.1421242702354552
A1+B4+C8+D8,-0.2951779866214188,0.9547335424125267,0.14973358791823427,-0.18012910075275104
A1+B4+C8+D9,-0.29517798662141853,-0.2391064487485759,0.1468393835654055,-0.2317419492647337
A1+B4+C8+D10,-0.29517798662141886,0.7919577866675299,0.14459743384731588,-0.2717230276768865
A1+B4+C8+D11,-0.2951779866214185,-0.17020954637644817,0.15759056712555575,-0.04001422697304453
A1+B4+C8+D12,-0.2951779866214179,-1.9217297525032275,0.18199360106991275,0.3951693124932795
A1+B4+C8+D13,-0.29517798662141875,0.5807740876567351,0.1675293067604647,0.13722504180050418
A1+B4+C8+D14,-0.29517798662141836,-0.5088545703837588,0.16432278244134085,0.0800425371265784
A1+B4+C8+D15,-0.2951779866214191,1.371307588053326,0.15034409822115533,-0.16924176456694529
A1+B4+C8+D16,-0.2951779866214178,-2.0073094902904955,0.1781265203380477,0.32620699067164377
A1+B4+C8+D17,-0.2951779866214189,1.4113849129267773,0.13704115210053375,-0.406475511456873
A1+B4+C8+D18,-0.29517798662141864,0.42868232369006576,0.17583490117637424,0.28534014845194816
A1+B4+C8+D19,-0.295177986621419,1.698105800827171,0.15109230297194004,-0.1558988993955716
A1+B4+C8+D20,-0.29517798662141853,-0.3084096153510647,0.16562980806978259,0.1033509519923455
A1+B4+C9+D1,-0.29517798662141914,0.10366230261412093,0.1488094204307495,-0.19660993994595827
A1+B4+C9+D2,-0.29517798662141914,-0.23874806880401706,0.13505610973211846,-0.4418751165161177
A1+B4+C9+D3,-0.2951779866214185,-1.7529949149859907,0.15142140110269725,-0.15003003531493167
A1+B4+C9+D4,-0.29517798662141925,0.05165943075498175,0.13007243574291583,-0.53074983968016
A1+B4+C9+D5,-0.29517798662141875,-0.9577533303091633,0.14668045344060524,-0.23457617776255513
A1+B4+C9+D6,-0.29517798662141886,-0.8621016017317276,0.1251585689079558,-0.6183796797475909
A1+B4+C9+D7,-0.2951779866214196,1.5749495638812303,0.13429527426718435,-0.45544322740497284
A1+B4+C9+D8,-0.2951779866214194,0.9547335424125274,0.13216414318097536,-0.49344805792227014
A1+B4+C9+D9,-0.29517798662141914,-0.23910644874857523,0.12926993882814652,-0.5450609064342539
A1+B4+C9+D10,-0.2951779866214195,0.7919577866675304,0.1270279891100569,-0.5850419848464071
A1+B4+C9+D11,-0.2951779866214191,-0.1702095463764475,0.1400211223882969,-0.35333318414256265
A1+B4+C9+D12,-0.29517798662141853,-1.9217297525032269,0.1644241563326539,0.08185035532376138
A1+B4+C9+D13,-0.29517798662141936,0.5807740876567358,0.1499598620232056,-0.17609391536901842
A1+B4+C9+D14,-0.295177986621419,-0.5088545703837581,0.14675333770408197,-0.23327642004294025
A1+B4+C9+D15,-0.2951779866214197,1.3713075880533268,0.13277465348389642,-0.4825607217364644
A1+B4+C9+D16,-0.2951779866214184,-2.0073094902904947,0.1605570756007887,0.012888033502122647
A1+B4+C9+D17,-0.29517798662141953,1.4113849129267781,0.11947170736327482,-0.7197944686263924
A1+B4+C9+D18,-0.29517798662141925,0.4286823236900664,0.15826545643911535,-0.02797880871757046
A1+B4+C9+D19,-0.2951779866214196,1.6981058008271717,0.13352285823468107,-0.46921785656509174
A1+B4+C9+D20,-0.29517798662141914,-0.30840961535106404,0.1480603633325236,-0.20996800517717512
A1+B4+C10+D1,-0.295177986621419,0.10366230261412127,0.1497668722515315,-0.17953553546057877
A1+B4+C10+D2,-0.295177986621419,-0.23874806880401672,0.13601356155290042,-0.4248007120307392
A1+B4+C10+D3,-0.2951779866214183,-1.7529949149859902,0.15237885292347925,-0.13295563082955264
A1+B4+C10+D4,-0.2951779866214191,0.051659430754982194,0.13102988756369802,-0.5136754351947775
A1+B4+C10+D5,-0.2951779866214186,-0.9577533303091629,0.14763790526138718,-0.2175017732771771
A1+B4+C10+D6,-0.2951779866214187,-0.8621016017317271,0.12611602072873782,-0.6013052752622114
A1+B4+C10+D7,-0.2951779866214194,1.5749495638812308,0.13525272608796618,-0.4383688229195968
A1+B4+C10+D8,-0.29517798662141925,0.9547335424125276,0.1331215950017571,-0.4763736534368956
A1+B4+C10+D9,-0.295177986621419,-0.2391064487485749,0.13022739064892838,-0.5279865019488773
A1+B4+C10+D10,-0.2951779866214193,0.7919577866675308,0.12798544093083877,-0.5679675803610301
A1+B4+C10+D11,-0.2951779866214189,-0.17020954637644717,0.14097857420907906,-0.33625877965718065
A1+B4+C10+D12,-0.29517798662141836,-1.9217297525032264,0.1653816081534359,0.0989247598091404
A1+B4+C10+D13,-0.2951779866214192,0.5807740876567362,0.15091731384398777,-0.15901951088363642
A1+B4+C10+D14,-0.2951779866214188,-0.5088545703837578,0.14771078952486388,-0.21620201555756272
A1+B4+C10+D15,-0.29517798662141953,1.3713075880533272,0.13373210530467844,-0.4654863172510849
A1+B4+C10+D16,-0.29517798662141825,-2.0073094902904947,0.16151452742157063,0.029962437987500676
A1+B4+C10+D17,-0.29517798662141936,1.4113849129267781,0.12042915918405693,-0.7027200641410114
A1+B4+C10+D18,-0.2951779866214191,0.42868232369006676,0.1592229082598971,-0.010904404232195897
A1+B4+C10+D19,-0.2951779866214194,1.6981058008271719,0.13448031005546293,-0.4521434520797152
A1+B4+C10+D20,-0.295177986621419,-0.3084096153510637,0.14901781515330567,-0.19289360069179462
A1+B4+C11+D1,-0.29517798662141886,0.10366230261412049,0.1445596894281605,-0.272396130454213
A1+B4+C11+D2,-0.29517798662141886,-0.2387480688040175,0.1308063787295294,-0.5176613070243735
A1+B4+C11+D3,-0.2951779866214182,-1.7529949149859911,0.14717167010010798,-0.22581622582319136
A1+B4+C11+D4,-0.295177986621419,0.051659430754981306,0.12582270474032664,-0.6065360301884183
A1+B4+C11+D5,-0.2951779866214185,-0.9577533303091638,0.14243072243801644,-0.31036236827080643
A1+B4+C11+D6,-0.2951779866214186,-0.862101601731728,0.12090883790536665,-0.6941658702558484
A1+B4+C11+D7,-0.2951779866214193,1.5749495638812299,0.13004554326459505,-0.5312294179132331
A1+B4+C11+D8,-0.29517798662141914,0.954733542412527,0.12791441217838626,-0.5692342484305268
A1+B4+C11+D9,-0.29517798662141886,-0.23910644874857567,0.1250202078255573,-0.6208470969425125
A1+B4+C11+D10,-0.2951779866214192,0.7919577866675299,0.1227782581074679,-0.6608281753546619
A1+B4+C11+D11,-0.2951779866214188,-0.17020954637644795,0.13577139138570796,-0.4291193746508164
A1+B4+C11+D12,-0.29517798662141825,-1.9217297525032273,0.1601744253300647,0.006064164815503164
A1+B4+C11+D13,-0.2951779866214191,0.5807740876567353,0.1457101310206165,-0.25188010587727516
A1+B4+C11+D14,-0.2951779866214187,-0.5088545703837586,0.14250360670149287,-0.309062610551197
A1+B4+C11+D15,-0.2951779866214194,1.3713075880533263,0.1285249224813074,-0.5583469122447197
A1+B4+C11+D16,-0.29517798662141814,-2.007309490290495,0.1563073445981998,-0.06289815700613013
A1+B4+C11+D17,-0.29517798662141925,1.4113849129267777,0.11522197636068575,-0.7955806591346486
A1+B4+C11+D18,-0.295177986621419,0.428682323690066,0.1540157254365262,-0.10376499922582819
A1+B4+C11+D19,-0.2951779866214193,1.6981058008271712,0.1292731272320919,-0.5450040470733499
A1+B4+C11+D20,-0.29517798662141886,-0.3084096153510645,0.1438106323299346,-0.28575419568542987
A1+B4+C12+D1,-0.2951779866214185,0.10366230261412049,0.14719787575945287,-0.2253488957521125
A1+B4+C12+D2,-0.2951779866214185,-0.2387480688040175,0.13344456506082197,-0.4706140723222695
A1+B4+C12+D3,-0.2951779866214178,-1.7529949149859907,0.14980985643140066,-0.1787689911210854
A1+B4+C12+D4,-0.2951779866214186,0.05165943075498153,0.12846089107161932,-0.5594887954863123
A1+B4+C12+D5,-0.2951779866214181,-0.9577533303091638,0.14506890876930892,-0.2633151335687039
A1+B4+C12+D6,-0.2951779866214182,-0.862101601731728,0.12354702423665924,-0.6471186355537439
A1+B4+C12+D7,-0.2951779866214189,1.5749495638812299,0.13268372959588762,-0.48418218321112905
A1+B4+C12+D8,-0.29517798662141875,0.954733542412527,0.13055259850967868,-0.5221870137284254
A1+B4+C12+D9,-0.2951779866214185,-0.23910644874857567,0.12765839415684993,-0.5737998622404076
A1+B4+C12+D10,-0.2951779866214188,0.7919577866675299,0.1254164444387603,-0.6137809406525608
A1+B4+C12+D11,-0.2951779866214184,-0.17020954637644795,0.13840957771700035,-0.3820721399487154
A1+B4+C12+D12,-0.29517798662141786,-1.9217297525032273,0.1628126116613575,0.0531113995176111
A1+B4+C12+D13,-0.2951779866214187,0.5807740876567353,0.14834831735190912,-0.20483287117517018
A1+B4+C12+D14,-0.2951779866214183,-0.5088545703837586,0.14514179303278552,-0.2620153758490915
A1+B4+C12+D15,-0.29517798662141903,1.3713075880533263,0.13116310881259988,-0.5112996775426172
A1+B4+C12+D16,-0.29517798662141775,-2.007309490290495,0.15894553092949223,-0.015850922304028625
A1+B4+C12+D17,-0.29517798662141886,1.4113849129267777,0.11786016269197845,-0.7485334244325421
A1+B4+C12+D18,-0.2951779866214186,0.428682323690066,0.15665391176781865,-0.05671776452372619
A1+B4+C12+D19,-0.2951779866214189,1.6981058008271712,0.13191131356338454,-0.49795681237124445
A1+B4+C12+D20,-0.2951779866214185,-0.3084096153510645,0.1464488186612271,-0.2387069609833269
A1+B4+C13+D1,-0.2951779866214182,0.10366230261411993,0.15027583319882856,-0.1704591465574653
A1+B4+C13+D2,-0.2951779866214182,-0.23874806880401805,0.13652252250019772,-0.4157243231276213
A1+B4+C13+D3,-0.29517798662141753,-1.7529949149859916,0.1528878138707764,-0.1238792419264372
A1+B4+C13+D4,-0.2951779866214183,0.05165943075498086,0.1315388485109951,-0.5045990462916636
A1+B4+C13+D5,-0.2951779866214178,-0.9577533303091642,0.14814686620868453,-0.2084253843740582
A1+B4+C13+D6,-0.2951779866214179,-0.8621016017317286,0.12662498167603498,-0.592228886359096
A1+B4+C13+D7,-0.29517798662141864,1.5749495638812294,0.13576168703526317,-0.4292924340164843
A1+B4+C13+D8,-0.2951779866214185,0.9547335424125263,0.13363055594905446,-0.4672972645337767
A1+B4+C13+D9,-0.2951779866214182,-0.23910644874857623,0.13073635159622563,-0.5189101130457604
A1+B4+C13+D10,-0.29517798662141853,0.7919577866675295,0.12849440187813624,-0.5588911914579092
A1+B4+C13+D11,-0.29517798662141814,-0.1702095463764486,0.1414875351563762,-0.32718239075406574
A1+B4+C13+D12,-0.2951779866214176,-1.921729752503228,0.16589056910073308,0.10800114871225634
A1+B4+C13+D13,-0.2951779866214184,0.5807740876567347,0.15142627479128476,-0.14994312198052395
A1+B4+C13+D14,-0.29517798662141803,-0.5088545703837591,0.14821975047216104,-0.20712562665444725
A1+B4+C13+D15,-0.29517798662141875,1.3713075880533256,0.13424106625197568,-0.45640992834796795
A1+B4+C13+D16,-0.2951779866214175,-2.007309490290496,0.16202348836886793,0.03903882689061859
A1+B4+C13+D17,-0.2951779866214186,1.4113849129267768,0.1209381201313541,-0.6936436752378957
A1+B4+C13+D18,-0.2951779866214183,0.4286823236900653,0.1597318692071944,-0.0018280153290779803
A1+B4+C13+D19,-0.29517798662141864,1.6981058008271706,0.13498927100276012,-0.4430670631765992
A1+B4+C13+D20,-0.2951779866214182,-0.3084096153510651,0.1495267761006027,-0.18381721178868166
A1+B4+C14+D1,-0.29517798662141775,0.10366230261412016,0.16506727446811173,0.09331919264627157
A1+B4+C14+D2,-0.29517798662141775,-0.23874806880401783,0.15131396376948084,-0.15194598392388542
A1+B4+C14+D3,-0.2951779866214171,-1.7529949149859911,0.16767925514005938,0.13989909727729619
A1+B4+C14+D4,-0.29517798662141786,0.051659430754981084,0.14633028978027826,-0.24082070708792674
A1+B4+C14+D5,-0.29517798662141737,-0.957753330309164,0.16293830747796767,0.05535295482967819
A1+B4+C14+D6,-0.2951779866214175,-0.8621016017317282,0.14141642294531792,-0.32845054715536304
A1+B4+C14+D7,-0.2951779866214182,1.5749495638812296,0.1505531283045465,-0.16551409481274448
A1+B4+C14+D8,-0.29517798662141803,0.9547335424125265,0.1484219972183374,-0.2035189253300438
A1+B4+C14+D9,-0.29517798662141775,-0.239106448748576,0.14552779286550863,-0.25513177384202645
A1+B4+C14+D10,-0.2951779866214181,0.7919577866675297,0.14328584314741916,-0.29511285225417677
A1+B4+C14+D11,-0.2951779866214177,-0.17020954637644828,0.1562789764256593,-0.06340405155032984
A1+B4+C14+D12,-0.29517798662141714,-1.9217297525032278,0.1806820103700161,0.37177948791599075
A1+B4+C14+D13,-0.295177986621418,0.5807740876567351,0.16621771606056798,0.11383521722321391
A1+B4+C14+D14,-0.2951779866214176,-0.5088545703837589,0.16301119174144427,0.0566527125492906
A1+B4+C14+D15,-0.2951779866214183,1.3713075880533259,0.14903250752125866,-0.1926315891442346
A1+B4+C14+D16,-0.29517798662141703,-2.0073094902904955,0.17681492963815093,0.3028171660943525
A1+B4+C14+D17,-0.29517798662141814,1.4113849129267773,0.13572956140063697,-0.42986533603416427
A1+B4+C14+D18,-0.29517798662141786,0.42868232369006565,0.17452331047647743,0.2619503238746564
A1+B4+C14+D19,-0.2951779866214182,1.6981058008271708,0.14978071227204318,-0.17928872397286436
A1+B4+C14+D20,-0.29517798662141775,-0.3084096153510648,0.164318217369886,0.07996112741505769
A1+B4+C15+D1,-0.29517798662141864,0.10366230261412093,0.14920494436780823,-0.18955649293337143
A1+B4+C15+D2,-0.29517798662141864,-0.23874806880401706,0.13545163366917715,-0.4348216695035319
A1+B4+C15+D3,-0.295177986621418,-1.7529949149859902,0.15181692503975586,-0.1429765883023473
A1+B4+C15+D4,-0.29517798662141875,0.05165943075498197,0.1304679596799746,-0.5236963926675727
A1+B4+C15+D5,-0.29517798662141825,-0.9577533303091633,0.14707597737766415,-0.22752273074996532
A1+B4+C15+D6,-0.29517798662141836,-0.8621016017317276,0.12555409284501448,-0.6113262327350051
A1+B4+C15+D7,-0.2951779866214191,1.5749495638812303,0.13469079820424304,-0.44838978039238697
A1+B4+C15+D8,-0.2951779866214189,0.9547335424125274,0.13255966711803402,-0.4863946109096848
A1+B4+C15+D9,-0.29517798662141864,-0.23910644874857523,0.1296654627652051,-0.5380074594216699
A1+B4+C15+D10,-0.295177986621419,0.7919577866675304,0.12742351304711597,-0.5779885378338143
A1+B4+C15+D11,-0.2951779866214186,-0.1702095463764475,0.14041664632535575,-0.34627973712997384
A1+B4+C15+D12,-0.29517798662141803,-1.9217297525032269,0.16481968026971258,0.08890380233634723
A1+B4+C15+D13,-0.29517798662141886,0.5807740876567358,0.15035538596026443,-0.16904046835643008
A1+B4+C15+D14,-0.2951779866214185,-0.5088545703837581,0.14714886164114063,-0.22622297303035488
A1+B4+C15+D15,-0.2951779866214192,1.3713075880533268,0.1331701774209552,-0.4755072747238771
